A-site,B-site,X-site,T_f,O_f,r_A.eff,P_A,A_HOMO,χ_B,r_B_s+p,A_LUMO,r_B,IE_B,P_B,EA_B,X_p-electron,IC_B,1st_IP_B,VE_B,B_d-electron,1st_IP_X,χ_X,P_X,IC_X,r_X_s+p,r_X,X_s-electron,B_p-electron,EA_X,B_s-electron,X_d-electron,B_f-electron,X_f-electron
(CH3)2CHNH3,Ta,Cl,1.19625233232993,0.5414364640883977,2.91,6.934047795,-13.349,1.94,2.79,-5.75,0.98,15.5,13.1,0.322,11,71,7.89,3,23,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
(CH3)2CHNH3,Ta,Br,1.171295926659349,0.5,2.91,6.934047795,-13.349,1.94,2.79,-5.75,0.98,15.5,13.1,0.322,18,71,7.89,3,23,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
(CH3)2CHNH3,Ta,I,1.136262783604798,0.44545454545454544,2.91,6.934047795,-13.349,1.94,2.79,-5.75,0.98,15.5,13.1,0.322,24,71,7.89,3,23,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
(CH3)2CHNH3,Ti,F,1.369010389146558,0.6466165413533834,2.91,6.934047795,-13.349,1.86,2.58,-5.75,0.86,13.5755,14.6,0.079,6,20,6.83,2,5,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,Ti,Cl,1.2500164820975672,0.4751381215469613,2.91,6.934047795,-13.349,1.86,2.58,-5.75,0.86,13.5755,14.6,0.079,11,20,6.83,2,5,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,Ti,Br,1.221138306517194,0.4387755102040816,2.91,6.934047795,-13.349,1.86,2.58,-5.75,0.86,13.5755,14.6,0.079,18,20,6.83,2,5,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,Ti,I,1.1808221084520452,0.3909090909090909,2.91,6.934047795,-13.349,1.86,2.58,-5.75,0.86,13.5755,14.6,0.079,24,20,6.83,2,5,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,Tl,F,1.0982171253593265,1.0526315789473684,2.91,6.934047795,-13.349,1.69,2.235,-5.75,1.4,20.4283,7.5,0.377,6,79,6.11,1,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,11,0,14,0
(CH3)2CHNH3,Tl,Cl,1.039733335576481,0.7734806629834253,2.91,6.934047795,-13.349,1.69,2.235,-5.75,1.4,20.4283,7.5,0.377,11,79,6.11,1,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,11,0,14,0
(CH3)2CHNH3,Tl,Br,1.0248839358269306,0.7142857142857143,2.91,6.934047795,-13.349,1.69,2.235,-5.75,1.4,20.4283,7.5,0.377,18,79,6.11,1,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,11,10,14,0
(CH3)2CHNH3,Tl,I,1.0036987921842382,0.6363636363636362,2.91,6.934047795,-13.349,1.69,2.235,-5.75,1.4,20.4283,7.5,0.377,24,79,6.11,1,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,11,20,14,0
(CH3)2CHNH3,V,F,1.414213562373095,0.5939849624060151,2.91,6.934047795,-13.349,2.22,2.43,-5.75,0.79,14.618,12.4,0.525,6,21,6.75,3,3,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
(CH3)2CHNH3,V,Cl,1.283670772000194,0.43646408839779005,2.91,6.934047795,-13.349,2.22,2.43,-5.75,0.79,14.618,12.4,0.525,11,21,6.75,3,3,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
(CH3)2CHNH3,V,Br,1.2522218270467222,0.4030612244897959,2.91,6.934047795,-13.349,2.22,2.43,-5.75,0.79,14.618,12.4,0.525,18,21,6.75,3,3,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
(CH3)2CHNH3,V,I,1.2084667731984138,0.35909090909090907,2.91,6.934047795,-13.349,2.22,2.43,-5.75,0.79,14.618,12.4,0.525,24,21,6.75,3,3,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
(CH3)2CHNH3,W,F,1.3384521215316791,0.6842105263157895,2.91,6.934047795,-13.349,1.79,2.735,-5.75,0.91,16.1,11.1,0.81626,6,72,7.98,4,24,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
(CH3)2CHNH3,W,Cl,1.2270382379413618,0.5027624309392266,2.91,6.934047795,-13.349,1.79,2.735,-5.75,0.91,16.1,11.1,0.81626,11,72,7.98,4,24,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
(CH3)2CHNH3,W,Br,1.199864119992504,0.4642857142857143,2.91,6.934047795,-13.349,1.79,2.735,-5.75,0.91,16.1,11.1,0.81626,18,72,7.98,4,24,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
(CH3)2CHNH3,W,I,1.1618378301811116,0.41363636363636364,2.91,6.934047795,-13.349,1.79,2.735,-5.75,0.91,16.1,11.1,0.81626,24,72,7.98,4,24,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
(CH3)2CHNH3,Y,F,1.2113667685781662,0.8609022556390977,2.91,6.934047795,-13.349,1.41,2.94,-5.75,1.145,12.224,22.7,0.307,6,37,6.22,1,11,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Y,Cl,1.1294565168191215,0.6325966850828729,2.91,6.934047795,-13.349,1.41,2.94,-5.75,1.145,12.224,22.7,0.307,11,37,6.22,1,11,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Y,Br,1.1090531479479828,0.5841836734693878,2.91,6.934047795,-13.349,1.41,2.94,-5.75,1.145,12.224,22.7,0.307,18,37,6.22,1,11,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Y,I,1.0802139467453684,0.5204545454545454,2.91,6.934047795,-13.349,1.41,2.94,-5.75,1.145,12.224,22.7,0.307,24,37,6.22,1,11,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
(CH3)2CHNH3,Zr,F,1.223727653971821,0.8421052631578948,2.91,6.934047795,-13.349,1.7,2.825,-5.75,1.12,13.1,17.9,0.426,6,38,6.63,2,12,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
(CH3)2CHNH3,Zr,Cl,1.1390935178158719,0.6187845303867404,2.91,6.934047795,-13.349,1.7,2.825,-5.75,1.12,13.1,17.9,0.426,11,38,6.63,2,12,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
(CH3)2CHNH3,Zr,Br,1.118055202720288,0.5714285714285715,2.91,6.934047795,-13.349,1.7,2.825,-5.75,1.12,13.1,17.9,0.426,18,38,6.63,2,12,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
(CH3)2CHNH3,Zr,I,1.0883480879106198,0.5090909090909091,2.91,6.934047795,-13.349,1.7,2.825,-5.75,1.12,13.1,17.9,0.426,24,38,6.63,2,12,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Ag,F,1.3487983975937228,0.706766917293233,3.0,6.627609608999999,-12.487,1.07,2.375,-6.831,0.94,21.47746,7.2,1.3019999999999998,6,45,7.58,9,19,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Ag,Cl,1.2367940427299249,0.5193370165745856,3.0,6.627609608999999,-12.487,1.07,2.375,-6.831,0.94,21.47746,7.2,1.3019999999999998,11,45,7.58,9,19,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3C(NH2)2,Ag,Br,1.2093964257535434,0.47959183673469385,3.0,6.627609608999999,-12.487,1.07,2.375,-6.831,0.94,21.47746,7.2,1.3019999999999998,18,45,7.58,9,19,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3C(NH2)2,Ag,I,1.1710048605637091,0.4272727272727272,3.0,6.627609608999999,-12.487,1.07,2.375,-6.831,0.94,21.47746,7.2,1.3019999999999998,24,45,7.58,9,19,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,As,F,1.5008688051655639,0.5338345864661653,3.0,6.627609608999999,-12.487,2.27,1.415,-6.831,0.71,18.5892,4.31,0.804,6,31,9.81,3,10,17.42,3.98,0.557,10,0.405,1.33,4,13,3.4010000000000002,8,0,0,0
CH3C(NH2)2,As,Cl,1.3496760386933706,0.3922651933701657,3.0,6.627609608999999,-12.487,2.27,1.415,-6.831,0.71,18.5892,4.31,0.804,11,31,9.81,3,10,12.97,3.16,2.18,18,1.01,1.81,6,13,3.613,8,0,0,0
CH3C(NH2)2,As,Br,1.313576642204223,0.3622448979591837,3.0,6.627609608999999,-12.487,2.27,1.415,-6.831,0.71,18.5892,4.31,0.804,18,31,9.81,3,10,11.81,2.96,3.04,36,1.2,1.96,8,13,3.364,8,10,0,0
CH3C(NH2)2,As,I,1.2635585093367858,0.3227272727272727,3.0,6.627609608999999,-12.487,2.27,1.415,-6.831,0.71,18.5892,4.31,0.804,24,31,9.81,3,10,10.45,2.66,4.7,54,1.585,2.2,10,13,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Au,F,1.4340854157085483,0.6052631578947368,3.0,6.627609608999999,-12.487,1.19,2.66,-6.831,0.805,20.2,5.8,2.30863,6,77,9.23,9,29,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
CH3C(NH2)2,Au,Cl,1.3006438307867279,0.44475138121546964,3.0,6.627609608999999,-12.487,1.19,2.66,-6.831,0.805,20.2,5.8,2.30863,11,77,9.23,9,29,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
CH3C(NH2)2,Au,Br,1.2684447141718898,0.41071428571428575,3.0,6.627609608999999,-12.487,1.19,2.66,-6.831,0.805,20.2,5.8,2.30863,18,77,9.23,9,29,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
CH3C(NH2)2,Au,I,1.2236124000565878,0.3659090909090909,3.0,6.627609608999999,-12.487,1.19,2.66,-6.831,0.805,20.2,5.8,2.30863,24,77,9.23,9,29,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
CH3C(NH2)2,Ba,F,1.1424523740812502,1.0150375939849625,3.0,6.627609608999999,-12.487,1.08,3.4019999999999997,-6.831,1.35,10.00383,39.7,0.14462,6,54,5.21,0,20,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,0,0
CH3C(NH2)2,Ba,Cl,1.0763239295909157,0.7458563535911602,3.0,6.627609608999999,-12.487,1.08,3.4019999999999997,-6.831,1.35,10.00383,39.7,0.14462,11,54,5.21,0,20,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,0,0
CH3C(NH2)2,Ba,Br,1.0595920346481196,0.6887755102040817,3.0,6.627609608999999,-12.487,1.08,3.4019999999999997,-6.831,1.35,10.00383,39.7,0.14462,18,54,5.21,0,20,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,0,0
CH3C(NH2)2,Ba,I,1.0357620456817034,0.6136363636363636,3.0,6.627609608999999,-12.487,1.08,3.4019999999999997,-6.831,1.35,10.00383,39.7,0.14462,24,54,5.21,0,20,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,0,0
CH3C(NH2)2,Bi,F,1.2149890327530757,0.894736842105263,3.0,6.627609608999999,-12.487,2.14,1.9969999999999999,-6.831,1.19,16.703,7.4,0.942362,6,81,7.29,3,30,17.42,3.98,0.557,10,0.405,1.33,4,25,3.4010000000000002,12,0,14,0
CH3C(NH2)2,Bi,Cl,1.1337278725024311,0.6574585635359116,3.0,6.627609608999999,-12.487,2.14,1.9969999999999999,-6.831,1.19,16.703,7.4,0.942362,11,81,7.29,3,30,12.97,3.16,2.18,18,1.01,1.81,6,25,3.613,12,0,14,0
CH3C(NH2)2,Bi,Br,1.11341258243977,0.6071428571428571,3.0,6.627609608999999,-12.487,2.14,1.9969999999999999,-6.831,1.19,16.703,7.4,0.942362,18,81,7.29,3,30,11.81,2.96,3.04,36,1.2,1.96,8,25,3.364,12,10,14,0
CH3C(NH2)2,Bi,I,1.0846475699616658,0.5409090909090909,3.0,6.627609608999999,-12.487,2.14,1.9969999999999999,-6.831,1.19,16.703,7.4,0.942362,24,81,7.29,3,30,10.45,2.66,4.7,54,1.585,2.2,10,25,3.0589999999999997,12,20,14,0
CH3C(NH2)2,Ca,F,1.3140653916471032,0.7518796992481203,3.0,6.627609608999999,-12.487,1.17,3.0,-6.831,1.0,11.87172,25.0,0.02455,6,18,6.11,0,0,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3C(NH2)2,Ca,Cl,1.2103856290061543,0.5524861878453039,3.0,6.627609608999999,-12.487,1.17,3.0,-6.831,1.0,11.87172,25.0,0.02455,11,18,6.11,0,0,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3C(NH2)2,Ca,Br,1.1848816333396202,0.5102040816326531,3.0,6.627609608999999,-12.487,1.17,3.0,-6.831,1.0,11.87172,25.0,0.02455,18,18,6.11,0,0,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3C(NH2)2,Ca,I,1.1490485194281395,0.45454545454545453,3.0,6.627609608999999,-12.487,1.17,3.0,-6.831,1.0,11.87172,25.0,0.02455,24,18,6.11,0,0,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3C(NH2)2,Cd,F,1.3428826151481361,0.7142857142857142,3.0,6.627609608999999,-12.487,1.4,2.215,-6.831,0.95,16.90831,7.36,0.3983,6,46,8.99,10,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Cd,Cl,1.2323129048939472,0.5248618784530387,3.0,6.627609608999999,-12.487,1.4,2.215,-6.831,0.95,16.90831,7.36,0.3983,11,46,8.99,10,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3C(NH2)2,Cd,Br,1.2052404242904726,0.4846938775510204,3.0,6.627609608999999,-12.487,1.4,2.215,-6.831,0.95,16.90831,7.36,0.3983,18,46,8.99,10,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3C(NH2)2,Cd,I,1.1672873848158878,0.43181818181818177,3.0,6.627609608999999,-12.487,1.4,2.215,-6.831,0.95,16.90831,7.36,0.3983,24,46,8.99,10,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Cu,F,1.4862972633678402,0.5488721804511277,3.0,6.627609608999999,-12.487,1.9,2.04,-6.831,0.73,20.2924,6.1,1.235,6,27,7.73,9,9,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3C(NH2)2,Cu,Cl,1.339048668309958,0.4033149171270718,3.0,6.627609608999999,-12.487,1.9,2.04,-6.831,0.73,20.2924,6.1,1.235,11,27,7.73,9,9,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3C(NH2)2,Cu,Br,1.3038102731172028,0.37244897959183676,3.0,6.627609608999999,-12.487,1.9,2.04,-6.831,0.73,20.2924,6.1,1.235,18,27,7.73,9,9,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3C(NH2)2,Cu,I,1.2549335365768077,0.3318181818181818,3.0,6.627609608999999,-12.487,1.9,2.04,-6.831,0.73,20.2924,6.1,1.235,24,27,7.73,9,9,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3C(NH2)2,Ge,F,1.4862972633678402,0.5488721804511277,3.0,6.627609608999999,-12.487,2.01,1.56,-6.831,0.73,15.934610000000001,5.84,1.232712,6,30,7.9,2,10,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Ge,Cl,1.339048668309958,0.4033149171270718,3.0,6.627609608999999,-12.487,2.01,1.56,-6.831,0.73,15.934610000000001,5.84,1.232712,11,30,7.9,2,10,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,8,0,0,0
CH3C(NH2)2,Ge,Br,1.3038102731172028,0.37244897959183676,3.0,6.627609608999999,-12.487,2.01,1.56,-6.831,0.73,15.934610000000001,5.84,1.232712,18,30,7.9,2,10,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,8,10,0,0
CH3C(NH2)2,Ge,I,1.2549335365768077,0.3318181818181818,3.0,6.627609608999999,-12.487,2.01,1.56,-6.831,0.73,15.934610000000001,5.84,1.232712,24,30,7.9,2,10,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Hf,F,1.2704449637086102,0.8120300751879699,3.0,6.627609608999999,-12.487,1.73,2.91,-6.831,1.08,15.0,16.2,0.013999999999999999,6,70,6.83,2,22,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
CH3C(NH2)2,Hf,Cl,1.1768801444661916,0.5966850828729282,3.0,6.627609608999999,-12.487,1.73,2.91,-6.831,1.08,15.0,16.2,0.013999999999999999,11,70,6.83,2,22,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
CH3C(NH2)2,Hf,Br,1.1537005377254195,0.5510204081632654,3.0,6.627609608999999,-12.487,1.73,2.91,-6.831,1.08,15.0,16.2,0.013999999999999999,18,70,6.83,2,22,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
CH3C(NH2)2,Hf,I,1.121022945783551,0.4909090909090909,3.0,6.627609608999999,-12.487,1.73,2.91,-6.831,1.08,15.0,16.2,0.013999999999999999,24,70,6.83,2,22,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,10,20,14,0
CH3C(NH2)2,In,F,1.32257985422797,0.7406015037593985,3.0,6.627609608999999,-12.487,1.63,2.05,-6.831,0.985,18.8703,9.1,0.3,6,47,5.79,1,20,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,9,0,0,0
CH3C(NH2)2,In,Cl,1.2168814373908028,0.5441988950276243,3.0,6.627609608999999,-12.487,1.63,2.05,-6.831,0.985,18.8703,9.1,0.3,11,47,5.79,1,20,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,9,0,0,0
CH3C(NH2)2,In,Br,1.190916684103659,0.5025510204081632,3.0,6.627609608999999,-12.487,1.63,2.05,-6.831,0.985,18.8703,9.1,0.3,18,47,5.79,1,20,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,9,10,0,0
CH3C(NH2)2,In,I,1.1544600509168121,0.4477272727272727,3.0,6.627609608999999,-12.487,1.63,2.05,-6.831,0.985,18.8703,9.1,0.3,24,47,5.79,1,20,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,9,20,0,0
CH3C(NH2)2,Mg,F,1.493547493920854,0.5413533834586466,3.0,6.627609608999999,-12.487,1.31,2.03,-6.831,0.72,15.03527,10.6,0.2623,6,10,7.65,0,0,17.42,3.98,0.557,10,0.405,1.33,4,6,3.4010000000000002,4,0,0,0
CH3C(NH2)2,Mg,Cl,1.3443413507933966,0.39779005524861877,3.0,6.627609608999999,-12.487,1.31,2.03,-6.831,0.72,15.03527,10.6,0.2623,11,10,7.65,0,0,12.97,3.16,2.18,18,1.01,1.81,6,6,3.613,4,0,0,0
CH3C(NH2)2,Mg,Br,1.308675236822864,0.3673469387755102,3.0,6.627609608999999,-12.487,1.31,2.03,-6.831,0.72,15.03527,10.6,0.2623,18,10,7.65,0,0,11.81,2.96,3.04,36,1.2,1.96,8,6,3.364,4,10,0,0
CH3C(NH2)2,Mg,I,1.2592312541678243,0.3272727272727272,3.0,6.627609608999999,-12.487,1.31,2.03,-6.831,0.72,15.03527,10.6,0.2623,24,10,7.65,0,0,10.45,2.66,4.7,54,1.585,2.2,10,6,3.0589999999999997,4,20,0,0
CH3C(NH2)2,Mo,F,1.3729920908241033,0.6766917293233082,3.0,6.627609608999999,-12.487,1.94,2.72,-6.831,0.9,16.16,12.8,0.748,6,40,7.09,4,14,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Mo,Cl,1.255049305353245,0.4972375690607735,3.0,6.627609608999999,-12.487,1.94,2.72,-6.831,0.9,16.16,12.8,0.748,11,40,7.09,4,14,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3C(NH2)2,Mo,Br,1.2263110610787678,0.45918367346938777,3.0,6.627609608999999,-12.487,1.94,2.72,-6.831,0.9,16.16,12.8,0.748,18,40,7.09,4,14,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3C(NH2)2,Mo,I,1.1861146007000152,0.40909090909090906,3.0,6.627609608999999,-12.487,1.94,2.72,-6.831,0.9,16.16,12.8,0.748,24,40,7.09,4,14,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Nb,F,1.3197294666110992,0.744360902255639,3.0,6.627609608999999,-12.487,2.03,2.79,-6.831,0.99,14.0,15.7,0.9159999999999999,6,39,6.76,3,13,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Nb,Cl,1.2147084348240336,0.5469613259668508,3.0,6.627609608999999,-12.487,2.03,2.79,-6.831,0.99,14.0,15.7,0.9159999999999999,11,39,6.76,3,13,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3C(NH2)2,Nb,Br,1.1888981812492458,0.5051020408163265,3.0,6.627609608999999,-12.487,2.03,2.79,-6.831,0.99,14.0,15.7,0.9159999999999999,18,39,6.76,3,13,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3C(NH2)2,Nb,I,1.1526505524044033,0.44999999999999996,3.0,6.627609608999999,-12.487,2.03,2.79,-6.831,0.99,14.0,15.7,0.9159999999999999,24,39,6.76,3,13,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Ni,F,1.515728892345421,0.5187969924812029,3.0,6.627609608999999,-12.487,1.76,2.18,-6.831,0.69,18.16884,6.8,1.156,6,26,7.64,8,8,17.42,3.98,0.557,10,0.405,1.33,4,12,3.4010000000000002,6,0,0,0
CH3C(NH2)2,Ni,Cl,1.3604734470029176,0.38121546961325964,3.0,6.627609608999999,-12.487,1.76,2.18,-6.831,0.69,18.16884,6.8,1.156,11,26,7.64,8,8,12.97,3.16,2.18,18,1.01,1.81,6,12,3.613,6,0,0,0
CH3C(NH2)2,Ni,Br,1.3234904281831228,0.3520408163265306,3.0,6.627609608999999,-12.487,1.76,2.18,-6.831,0.69,18.16884,6.8,1.156,18,26,7.64,8,8,11.81,2.96,3.04,36,1.2,1.96,8,12,3.364,6,10,0,0
CH3C(NH2)2,Ni,I,1.2723028588823693,0.3136363636363636,3.0,6.627609608999999,-12.487,1.76,2.18,-6.831,0.69,18.16884,6.8,1.156,24,26,7.64,8,8,10.45,2.66,4.7,54,1.585,2.2,10,12,3.0589999999999997,6,20,0,0
CH3C(NH2)2,P,F,1.5621287563968116,0.47368421052631576,3.0,6.627609608999999,-12.487,2.32,1.24,-6.831,0.63,19.7695,3.63,0.746607,6,13,10.49,3,0,17.42,3.98,0.557,10,0.405,1.33,4,7,3.4010000000000002,6,0,0,0
CH3C(NH2)2,P,Cl,1.3939277120931532,0.34806629834254144,3.0,6.627609608999999,-12.487,2.32,1.24,-6.831,0.63,19.7695,3.63,0.746607,11,13,10.49,3,0,12.97,3.16,2.18,18,1.01,1.81,6,7,3.613,6,0,0,0
CH3C(NH2)2,P,Br,1.354150438102423,0.32142857142857145,3.0,6.627609608999999,-12.487,2.32,1.24,-6.831,0.63,19.7695,3.63,0.746607,18,13,10.49,3,0,11.81,2.96,3.04,36,1.2,1.96,8,7,3.364,6,10,0,0
CH3C(NH2)2,P,I,1.299277477798603,0.2863636363636363,3.0,6.627609608999999,-12.487,2.32,1.24,-6.831,0.63,19.7695,3.63,0.746607,24,13,10.49,3,0,10.45,2.66,4.7,54,1.585,2.2,10,7,3.0589999999999997,6,20,0,0
CH3C(NH2)2,Pb,F,1.2149890327530757,0.894736842105263,3.0,6.627609608999999,-12.487,1.8,2.09,-6.831,1.19,15.03248,6.98,0.364,6,80,7.42,2,30,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,12,0,14,0
CH3C(NH2)2,Pb,Cl,1.1337278725024311,0.6574585635359116,3.0,6.627609608999999,-12.487,1.8,2.09,-6.831,1.19,15.03248,6.98,0.364,11,80,7.42,2,30,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,12,0,14,0
CH3C(NH2)2,Pb,Br,1.11341258243977,0.6071428571428571,3.0,6.627609608999999,-12.487,1.8,2.09,-6.831,1.19,15.03248,6.98,0.364,18,80,7.42,2,30,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,12,10,14,0
CH3C(NH2)2,Pb,I,1.0846475699616658,0.5409090909090909,3.0,6.627609608999999,-12.487,1.8,2.09,-6.831,1.19,15.03248,6.98,0.364,24,80,7.42,2,30,10.45,2.66,4.7,54,1.585,2.2,10,24,3.0589999999999997,12,20,14,0
CH3C(NH2)2,Pd,F,1.398069571935046,0.6466165413533834,3.0,6.627609608999999,-12.487,2.08,2.45,-6.831,0.86,19.43,4.8,0.562,6,44,8.34,8,18,17.42,3.98,0.557,10,0.405,1.33,4,18,3.4010000000000002,8,0,0,0
CH3C(NH2)2,Pd,Cl,1.2738515421375631,0.4751381215469613,3.0,6.627609608999999,-12.487,2.08,2.45,-6.831,0.86,19.43,4.8,0.562,11,44,8.34,8,18,12.97,3.16,2.18,18,1.01,1.81,6,18,3.613,8,0,0,0
CH3C(NH2)2,Pd,Br,1.2437055442146367,0.4387755102040816,3.0,6.627609608999999,-12.487,2.08,2.45,-6.831,0.86,19.43,4.8,0.562,18,44,8.34,8,18,11.81,2.96,3.04,36,1.2,1.96,8,18,3.364,8,10,0,0
CH3C(NH2)2,Pd,I,1.2016193667222377,0.3909090909090909,3.0,6.627609608999999,-12.487,2.08,2.45,-6.831,0.86,19.43,4.8,0.562,24,44,8.34,8,18,10.45,2.66,4.7,54,1.585,2.2,10,18,3.0589999999999997,8,20,0,0
CH3C(NH2)2,Re,F,1.4044827351090599,0.6390977443609022,3.0,6.627609608999999,-12.487,2.06,2.68,-6.831,0.85,17.833,9.7,0.15,6,73,7.88,5,25,17.42,3.98,0.557,10,0.405,1.33,4,24,3.4010000000000002,10,0,14,0
CH3C(NH2)2,Re,Cl,1.2786404577095087,0.46961325966850825,3.0,6.627609608999999,-12.487,2.06,2.68,-6.831,0.85,17.833,9.7,0.15,11,73,7.88,5,25,12.97,3.16,2.18,18,1.01,1.81,6,24,3.613,10,0,14,0
CH3C(NH2)2,Re,Br,1.2481315425926247,0.4336734693877551,3.0,6.627609608999999,-12.487,2.06,2.68,-6.831,0.85,17.833,9.7,0.15,18,73,7.88,5,25,11.81,2.96,3.04,36,1.2,1.96,8,24,3.364,10,10,14,0
